"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"XP_020604062.1"," ","LOC110043008",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000849.1",0.912698,"kinase D-interacting substrate of 220 kDa-like, transcript variant X6",38.47,6,37751,4648,8729,1250,1853,14
"XP_020622818.1"," ","LOC110060391",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000167.1",0.915411,"60S ribosomal protein L13a-like",35.34,1,9577,693,736,NA,43,7
"XP_020632198.1"," ","LOC110069078",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000457.1",0.921255,"phospholipase DDHD1-like",38.11,1,13907,2280,2517,189,48,12
"XP_020622628.1"," ","LOC110060221",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001771.1",0.923501,"intraflagellar transport protein 56-like, transcript variant X1",37.47,2,21498,1396,1746,96,254,18
"XP_020611404.1"," ","LOC110049899",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001266.1",0.92414,"116 kDa U5 small nuclear ribonucleoprotein component-like",40.77,1,3777,456,1429,202,569,6
"XP_020616169.1"," ","LOC110054174",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001432.1",0.927772,"coronin-like protein crn1",37.44,1,5198,741,2099,122,1114,7
"XP_020611926.1"," ","LOC110050346",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000622.1",0.928739,"D-2-hydroxyglutarate dehydrogenase, mitochondrial-like",39.84,1,3356,1485,3356,654,1217,1
"XP_020630639.1"," ","LOC110067634",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000408.1",0.92996,"focal adhesion kinase 1-like, transcript variant X2",40.62,2,18372,1890,3554,68,1478,16
"XP_020608359.1"," ","LOC110046991",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001102.1",0.930374,"dual serine/threonine and tyrosine protein kinase-like",40.64,1,5124,1974,2622,648,NA,5
"XP_020610439.1"," ","LOC110049009",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001219.1",0.931351,"short transient receptor potential channel 6-like",44.07,1,2681,906,906,NA,NA,2
"XP_020629485.1"," ","LOC110066599",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000367.1",0.93458,"uncharacterized LOC110066599",36.26,1,1752,369,1081,369,343,2
"XP_020622819.1"," ","LOC110060392",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000167.1",0.93604,"iron-sulfur cluster assembly enzyme ISCU, mitochondrial-like",34.24,1,1536,291,805,NA,514,4
"XP_020622431.1"," ","LOC110060029",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001743.1",0.936329,"peptidyl-tRNA hydrolase 2, mitochondrial-like",36.56,1,4527,516,724,90,118,6
"XP_020628367.1"," ","LOC110065556",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000314.1",0.941011,"uncharacterized LOC110065556",43.83,1,915,528,915,46,341,1
"XP_020600622.1"," ","LOC110039819",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000514.1",0.942643,"neuronal acetylcholine receptor subunit alpha-10-like, transcript variant X2",40.74,4,23177,1566,2415,71,778,5
"XP_020627967.1"," ","LOC110065199",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000284.1",0.945273,"cytosolic Fe-S cluster assembly factor NUBP1 homolog",40.07,1,6992,957,2005,39,1009,10
"XP_020609310.1"," ","LOC110047902",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001134.1",0.946549,"protein FAN-like",37.91,1,21906,2878,3111,233,NA,36
"XP_020620691.1"," ","LOC110058383",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",0.948802,"xylosyltransferase 1-like",39.12,1,14796,2415,7097,4350,332,8
"XP_020630176.1"," ","LOC110067214",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000390.1",0.956704,"choline transporter-like protein 4",38.68,1,4132,672,836,NA,164,9
"XP_020615642.1"," ","LOC110053716",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001404.1",0.957906,"uncharacterized LOC110053716",41.81,1,1765,1056,1765,50,659,1
"XP_020630785.1"," ","LOC110067793",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000411.1",0.961483,"uncharacterized LOC110067793",40.6,1,2522,504,828,NA,324,3
"XP_020630824.1"," ","LOC110067825",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000411.1",0.970132,"uncharacterized LOC110067825",39.31,1,10671,1863,4426,126,2437,7
"XP_020602459.1"," ","LOC110041511",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000792.1",0.975817,"uncharacterized LOC110041511",35.02,1,2870,429,1408,383,596,2
"XP_020613239.1"," ","LOC110051543",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001326.1",0.97924,"TATA-binding protein-associated factor 172-like",38.94,1,34838,5784,6642,99,759,45
"XP_020619193.1"," ","LOC110056967",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001589.1",0.979747,"Golgi-associated plant pathogenesis-related protein 1-like, transcript variant X2",37.39,4,8993,670,2400,647,1056,5
"XP_020629913.1"," ","LOC110066989",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000382.1",0.981375,"multiple epidermal growth factor-like domains protein 10",39.23,1,15647,1506,2177,200,272,14
"XP_020600856.1"," ","LOC110040010",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000516.1",0.991971,"uncharacterized LOC110040010, transcript variant X1",39.37,2,21636,3540,4402,89,684,16
"XP_020609082.1"," ","LOC110047664",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",0.994526,"MAP kinase-activated protein kinase 5-like, transcript variant X1",38.5,2,12795,1444,3443,260,1739,14
"XP_020616912.1"," ","LOC110054882",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001463.1",0.997466,"poly [ADP-ribose] polymerase 14-like",40.48,1,9595,2253,3680,NA,1427,6
"XP_020630807.1"," ","LOC110067813",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000411.1",0.999016,"uncharacterized LOC110067813, transcript variant X1",39.16,3,16709,2600,3219,190,429,6
"XP_020627414.1"," ","LOC110064671",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000260.1",1.009955,"uncharacterized LOC110064671, transcript variant X1",39.19,4,36816,4142,5680,626,456,25
"XP_020622028.1"," ","LOC110059645",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001706.1",1.011903,"leucine-rich repeat serine/threonine-protein kinase 1-like, transcript variant X1",41.56,2,42073,8010,12075,1956,152,34
"XP_020606389.1"," ","LOC110045133",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000970.1",1.037313,"fibrillin-1-like",40.99,1,14348,2739,3606,122,745,14
"XP_020603513.1"," ","LOC110042474",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000842.1",1.046271,"uncharacterized LOC110042474",42.94,1,4148,2448,2993,81,464,2
"XP_020632147.1"," ","LOC110069042",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000457.1",1.046847,"carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1-like",36.6,1,8102,852,1336,110,374,8
"XP_020628273.1"," ","LOC110065467",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000709.1",1.047855,"uncharacterized LOC110065467, transcript variant X4",38.81,4,18588,1629,2235,253,155,8
"XP_020618909.1"," ","LOC110056736",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000153.1",1.052294,"cyclin-dependent kinase 4 inhibitor D-like",36.25,1,3470,429,1058,126,503,4
"XP_020616913.1"," ","LOC110054883",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001463.1",1.052963,"poly [ADP-ribose] polymerase 14-like",40.09,1,38581,4545,5056,181,330,8
"XP_020602720.1"," ","LOC110041747",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000800.1",1.0531,"WD repeat and FYVE domain-containing protein 2-like, transcript variant X1",36.75,2,19123,1242,3106,30,1834,12
"XP_020631164.1"," ","LOC110068131",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000421.1",1.054664,"EF-hand domain-containing protein 1-like",38.32,1,3977,1704,1851,137,10,8
"XP_020631045.1"," ","LOC110068023",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000421.1",1.062808,"EF-hand domain-containing protein 1-like",37.99,1,2972,1131,1542,200,211,6
"XP_020631272.1"," ","LOC110068229",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000425.1",1.066371,"beta-catenin-like protein 1, transcript variant X2",39.37,2,22265,762,1155,158,235,7
"XP_020612066.1"," ","LOC110050484",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001292.1",1.06816,"solute carrier family 12 member 8-like",38.52,1,12540,1098,2891,370,1423,5
"XP_020607049.1"," ","LOC110045760",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001014.1",1.073226,"NHL repeat-containing protein 2-like, transcript variant X2",38.35,2,7839,2206,2650,114,329,10
"XP_020608528.1"," ","LOC110047128",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001107.1",1.074468,"peroxisomal membrane protein 11C-like",38.91,1,2457,762,1409,73,574,3
"XP_020623979.1"," ","LOC110061485",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001831.1",1.0838,"phosphatidylinositol glycan anchor biosynthesis class U protein-like",38.11,1,18929,1893,2723,254,576,17
"XP_020627408.1"," ","LOC110064664",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000705.1",1.087308,"tetratricopeptide repeat protein 28-like",39.41,1,5267,2172,2341,169,NA,4
"XP_020608112.1"," ","LOC110046749",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001084.1",1.08909,"mitogen-activated protein kinase kinase kinase 10-like",39.27,1,21451,2817,7722,2302,2603,9
"XP_020616914.1"," ","LOC110054884",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001463.1",1.09628,"poly [ADP-ribose] polymerase 14-like",39.38,1,35242,3723,4426,703,NA,8
"XP_020608116.1"," ","LOC110046751",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001084.1",1.112523,"tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6-like",38.73,1,9335,1443,1871,293,135,11
"XP_020612587.1"," ","LOC110050948",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001303.1",1.125152,"GDH/6PGL endoplasmic bifunctional protein-like",40.47,1,2740,2505,2740,88,147,1
"XP_020613803.1"," ","LOC110052025",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",1.127345,"transmembrane protein 134-like, transcript variant X1",34.44,2,4536,592,829,126,111,7
"XP_020623864.1"," ","LOC110061356",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001827.1",1.127408,"NFX1-type zinc finger-containing protein 1-like",41.81,1,16985,2766,3139,186,NA,12
"XP_020625110.1"," ","LOC110062523",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001905.1",1.130894,"solute carrier family 12 member 2-like",40.53,1,16093,3450,4644,183,828,8
"XP_020626393.1"," ","LOC110063739",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000224.1",1.145149,"phosphatidylinositol N-acetylglucosaminyltransferase subunit P-like",37.8,1,1292,357,621,37,227,4
"XP_020608959.1"," ","LOC110047556",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",1.147476,"coiled-coil alpha-helical rod protein 1-like",37.48,1,1534,702,702,NA,NA,4
"XP_020621995.1"," ","LOC110059614",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001706.1",1.157782,"NF-kappa-B inhibitor-interacting Ras-like protein 2",40.12,1,5329,549,917,NA,184,7
"XP_020631597.1"," ","LOC110068556",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",1.157808,"sonic hedgehog protein-like, transcript variant X5",38.04,7,29995,1227,7162,615,3996,5
"XP_020601555.1"," ","LOC110040627",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000729.1",1.158693,"A disintegrin and metalloproteinase with thrombospondin motifs 6-like",39.23,1,4780,873,1681,136,672,7
"XP_020608961.1"," ","LOC110047558",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",1.165411,"unconventional myosin-XIX-like",40.54,1,5954,963,996,NA,33,8
"XP_020612930.1"," ","LOC110051249",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001311.1",1.180889,"spidroin-1-like, transcript variant X7",38.93,8,9457,1761,3323,61,1440,12
"XP_020620931.1"," ","LOC110058620",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001662.1",1.183918,"aladin-like",39.1,1,10490,1116,1200,79,5,11
"XP_020604199.1"," ","LOC110043124",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000009.1",1.190614,"heat shock 70 kDa protein 13-like",41.91,1,1835,1317,1835,123,395,1
"XP_020627765.1"," ","LOC110065006",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000280.1",1.193216,"uncharacterized LOC110065006",38.41,1,28199,5628,5790,NA,162,29
"XP_020627365.1"," ","LOC110064633",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000260.1",1.196563,"protein SCAI-like",40.73,1,16105,2382,4036,737,917,24
"XP_020604528.1"," ","LOC110043419",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000860.1",1.197979,"serine/threonine-protein kinase DCLK1-like",35.3,1,2340,471,494,NA,23,4
"XP_020630788.1"," ","LOC110067797",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000411.1",1.203953,"E3 ubiquitin-protein ligase rnf213-alpha-like",39.37,1,10016,1530,2128,NA,598,11
"XP_020602884.1"," ","LOC110041898",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000808.1",1.210903,"E3 ubiquitin-protein ligase TRIM71-like",40.72,1,9978,2724,3594,35,835,2
"XP_020617637.1"," ","LOC110055588",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000141.1",1.213397,"sphingosine-1-phosphate phosphatase 2-like",35.92,1,11358,1275,2539,23,1241,13
"XP_020628708.1"," ","LOC110065882",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000338.1",1.213886,"phosphorylase b kinase regulatory subunit beta-like",39.97,1,36373,3300,4168,55,813,34
"XP_020609003.1"," ","LOC110047600",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001126.1",1.217853,"THO complex subunit 5 homolog",39.93,1,3078,516,1365,358,491,6
"XP_020619931.1"," ","LOC110057684",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001638.1",1.221234,"28S ribosomal protein S5, mitochondrial-like",40.37,1,9948,588,805,NA,217,6
"XP_020612295.1"," ","LOC110050721",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001298.1",1.223745,"GTPase-activating Rap/Ran-GAP domain-like protein 3, transcript variant X2",38.17,2,27169,2806,5335,2514,14,26
"XP_020608536.1"," ","LOC110047134",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001107.1",1.224825,"uncharacterized LOC110047134",41.46,1,4624,1662,2005,321,22,4
"XP_020626508.1"," ","LOC110063854",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000238.1",1.229953,"uncharacterized LOC110063854",44.31,1,4116,2244,2693,59,390,3
"XP_020629641.1"," ","LOC110066740",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000372.1",1.233592,"voltage-gated hydrogen channel 1-like",34.5,1,4669,681,2016,236,1099,7
"XP_020606972.1"," ","LOC110045699",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001014.1",1.234186,"sulfotransferase 1A1-like",37.28,1,8470,975,1749,388,386,5
"XP_020626845.1"," ","LOC110064179",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000242.1",1.235136,"uncharacterized LOC110064179",40.59,1,6389,801,1886,NA,1085,4
"XP_020621977.1"," ","LOC110059592",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001706.1",1.235294,"putative glutamate synthase [NADPH], transcript variant X2",39.46,2,29522,5949,7564,448,1098,58
"XP_020603966.1"," ","LOC110042925",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000849.1",1.236514,"uncharacterized LOC110042925, transcript variant X5",40.9,5,3159,927,1385,216,27,2
"XP_020620895.1"," ","LOC110058584",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001662.1",1.237285,"methionine--tRNA ligase, cytoplasmic-like",36.24,1,2936,540,844,74,230,5
"XP_020604058.1"," ","LOC110043005",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000849.1",1.24339,"uncharacterized LOC110043005, transcript variant X2",43.27,2,7004,2418,2820,118,165,6
"XP_020606467.1"," ","LOC110045208",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000970.1",1.243574,"uncharacterized LOC110045208",38.84,1,2217,483,1626,249,894,2
"XP_020604359.1"," ","LOC110043258",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000009.1",1.254306,"sacsin-like",43.92,1,3058,2343,3058,NA,715,1
"XP_020603706.1"," ","LOC110042683",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000845.1",1.256837,"uncharacterized LOC110042683",37.41,1,5407,717,1155,49,389,7
"XP_020631062.1"," ","LOC110068039",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000421.1",1.260209,"uncharacterized LOC110068039, transcript variant X2",38.63,2,9108,903,1320,106,310,3
"XP_020600997.1"," ","LOC110040138",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000729.1",1.260347,"A disintegrin and metalloproteinase with thrombospondin motifs 6-like",38.75,1,10648,1584,1859,NA,275,13
"XP_020603212.1"," ","LOC110042207",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000835.1",1.26553,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like",39.81,1,26452,4155,5336,22,1159,21
"XP_020611816.1"," ","LOC110050252",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001289.1",1.279442,"cyclic GMP-binding protein C-like",40.28,1,18885,2808,4351,368,806,6
"XP_020605730.1"," ","LOC110044515",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000951.1",1.280164,"serine/threonine-protein kinase PAK 5-like",37.74,1,11184,1548,1967,153,266,6
"XP_020604025.1"," ","LOC110042977",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000849.1",1.288899,"TBC domain-containing protein kinase-like protein",38.36,1,12747,876,2106,116,1114,10
"XP_020622053.1"," ","LOC110059667",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001706.1",1.292627,"coiled-coil domain-containing protein 58-like",35.07,1,4023,441,1323,41,841,5
"XP_020631608.1"," ","LOC110068560",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",1.298754,"60S ribosomal protein L18a-like, transcript variant X1",39.43,2,22872,706,832,68,57,5
"XP_020618134.1"," ","LOC110056040",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001560.1",1.305105,"tumor necrosis factor ligand superfamily member 10-like",38.63,1,1768,597,841,29,215,5
"XP_020627368.1"," ","LOC110064636",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000260.1",1.308443,"putative helicase mov-10-B.1",41.26,1,14707,2891,2891,NA,NA,19
"XP_020614011.1"," ","LOC110052242",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001344.1",1.3184,"N-alpha-acetyltransferase 50-like",36.96,1,4830,579,2169,7,1583,5
"XP_020614016.1"," ","LOC110052248",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001344.1",1.325624,"TBC1 domain family member 23-like",37.07,1,14942,2019,3161,31,1111,18
"XP_020616595.1"," ","LOC110054591",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001441.1",1.33437,"rho GTPase-activating protein 8-like, transcript variant X2",37.79,2,26780,1760,2678,129,789,12
"XP_020609468.1"," ","LOC110048043",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001147.1",1.334454,"uncharacterized LOC110048043",38.36,1,9755,1059,1876,45,772,2
"XP_020620588.1"," ","LOC110058297",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001651.1",1.342778,"eukaryotic translation initiation factor 4 gamma 2-like",37.92,1,23481,2595,3283,NA,688,26
"XP_020624629.1"," ","LOC110062110",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001883.1",1.344418,"5'-AMP-activated protein kinase catalytic subunit alpha-2-like",37.17,1,10426,1707,2615,20,888,16
"XP_020631246.1"," ","LOC110068209",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000425.1",1.346046,"pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like",40.12,1,18650,3282,3574,191,101,20
"XP_020605751.1"," ","LOC110044537",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000951.1",1.354315,"proteasome activator complex subunit 4-like",38.7,1,40837,4695,5224,151,378,47
"XP_020627306.1"," ","LOC110064583",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000260.1",1.36297,"putative helicase mov-10-B.1",42.51,1,4571,993,1747,232,291,7
"XP_020614341.1"," ","LOC110052552",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001346.1",1.369865,"organic cation transporter protein-like",40.36,1,11028,1587,3746,543,1073,10
"XP_020611310.1"," ","LOC110049820",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000622.1",1.375444,"beta-TrCP-like",37.49,1,17923,2328,3819,89,1402,18
"XP_020609438.1"," ","LOC110048022",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001147.1",1.384715,"ubiquitin-protein ligase E3C-like",39.22,1,18580,3174,3799,86,539,29
"XP_020613563.1"," ","LOC110051829",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000012.1",1.387631,"notchless protein homolog 1-like",38.5,1,18019,1428,2625,74,1123,19
"XP_020628491.1"," ","LOC110065671",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000709.1",1.390592,"uncharacterized LOC110065671",41.32,1,30921,9870,10227,NA,357,28
"XP_020614720.1"," ","LOC110052868",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001353.1",1.392906,"synaptotagmin 1-like",36.95,1,13015,2160,3983,164,1495,12
"XP_020611368.1"," ","LOC110049867",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001262.1",1.396365,"THO complex subunit 6 homolog",35.49,1,14143,1023,2055,23,1009,14
"XP_020622018.1"," ","LOC110059636",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01001706.1",1.397033,"serine/arginine repetitive matrix protein 1-like, transcript variant X1",41.47,2,24788,3958,4758,52,747,13
"XP_020603521.1"," ","LOC110042481",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000842.1",1.404582,"sphingolipid delta(4)-desaturase DES1-like",38.21,1,4279,984,2400,97,1319,2
"XP_020631508.1"," ","LOC110068472",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000432.1",1.422349,"neuronal pentraxin-1-like",38.24,1,6770,984,1461,108,261,6
"XP_020631112.1"," ","LOC110068084",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000421.1",1.432908,"microsomal glutathione S-transferase 1-like",39.78,1,2152,456,744,133,155,3
"XP_020629533.1"," ","LOC110066645",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000372.1",1.433738,"neuronal acetylcholine receptor subunit alpha-10-like",39.53,1,18618,1479,4457,1916,1062,5
"XP_020626849.1"," ","LOC110064184",NA,"protein_coding","Orbicella faveolata Mountainous star coral, FL - GCA_002042975.1","MZGG01000242.1",1.43978,"high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A-like",37.67,1,43466,2802,6475,501,3172,26
